1024	Hz

N	L - Deltoid(uV)	L - Tricep(uV)	L - Bicep(uV)	L - Flex(uV)	L - Ex(uV)	R - Deltoid(uV)	R - Tricep(uV)	R - Bicep(uV)	R - Flex(uV)	R - Ex(uV)
87	31.93104439836	9.05815558186	-9.35866812336	12.66927778261	-0.15921178977	3.00910266809	-9.74376179978	4.77933871265	-2.65883682266	-1.52445287382
88	33.59928471062	11.12492418726	-2.92253127009	-1.51649223064	-3.19816675048	-1.90457102893	-2.31056096754	-0.71048259714	-8.16358456003	-4.54151632148
89	21.83875826743	0.48360580056	5.67590027031	-9.62932753693	1.16423625850	-8.82829369750	6.85804780551	-2.98920140107	-7.46205732849	-0.35225607442
90	27.73071377320	-6.25602827286	0.34330040198	-11.95182953744	0.46370432897	-13.02153443662	9.73779073780	1.34931995111	-8.55663874326	3.18821598059
91	35.33494249123	7.67400820890	1.57918197184	-5.04104316975	4.48977248171	-11.59857897927	9.37359414181	4.32259992942	-9.91391906480	4.30468865272
92	25.16790080261	14.34995771641	10.32289480716	5.82715153622	8.58350524919	-0.90551705964	3.82705333456	-1.69063015819	-11.12293310593	3.26185162322
93	11.71786275253	6.98641200065	0.66072895226	7.92874715435	4.39822556238	4.54350631181	4.49176247203	-5.77242243821	-14.17382938940	-1.42494544769
94	2.03069662133	2.40210788687	-10.62042127216	-0.51644323209	0.79605893180	7.99442174467	2.85387142153	0.39902452925	-13.51608521807	-1.33339866473
95	1.04445423758	3.41310261638	-9.84127896284	-7.46504285948	3.00114216128	-4.72460961463	2.98721113799	6.53265874842	-7.70784077197	-2.78023577890
96	-6.13873394441	11.12790917275	-3.92556576553	-9.19647081964	-1.78516219939	-2.99915217096	2.27871866755	9.12980068866	-4.12657060814	-0.81994072498
97	-28.96734002112	12.96879532894	-1.71351681984	-14.75097240646	-9.74177071845	-9.16661878273	2.73048220221	4.82013678737	-3.86685641411	2.83595987208
98	-45.47959242465	2.69863990221	-7.06701315492	-14.66738626669	-10.90600779520	-23.44990636816	4.97934856009	3.40215685133	11.52195780564	0.10547780625
99	-50.50695386540	1.70356618632	-11.51698282983	-8.60639231996	-5.00124009019	-22.22397631825	3.86287588796	-0.47266000141	26.11968786486	0.79406880509
100	-53.01055807774	2.28170392579	-7.01029406658	-3.46285646583	-1.84287641927	-20.30348291195	3.37728006298	-0.61197030254	27.97749221184	2.48967428004
101	-44.60517060039	5.27986110158	-4.52460003994	-3.14841317379	-4.82610730385	-16.81077495471	2.69067912265	3.91262973740	17.34114883506	0.49753682385
102	-27.56578023279	6.29483581175	-2.88372345844	6.43016606404	-8.94770239067	-8.79645112476	0.67665010226	5.71371281404	-5.37936825497	-0.32041370624
103	-26.65429265667	-3.88178243257	4.56440284675	12.86033212807	-6.05999840607	-6.24309224473	-0.35225607442	0.31245313124	-10.01342621819	1.62595042667
104	-1.76961417258	-13.26532679877	11.26224333887	11.32692347952	-8.45414605888	0.55326095112	-4.83605780099	-6.79038267936	-6.24408723989	2.91357576811
105	32.04933317647	-8.56758423557	5.38235324046	10.85326868751	-10.26916070431	13.35786898602	-2.01402908858	-10.31493375485	-4.54251131664	3.93253127718
106	46.18684196939	2.36728032864	-8.00636277763	14.50717895331	0.27862063636	32.65831822077	3.87481692093	-9.25119991766	2.13144779142	5.22214647258
107	43.55847932838	1.59908337524	-14.26438158632	18.58897096057	10.43832297417	56.66347334837	3.45091543286	-1.68067938830	3.42703363968	-0.44380285737
