1024	Hz

N	L - Deltoid(uV)	L - Tricep(uV)	L - Bicep(uV)	L - Flex(uV)	L - Ex(uV)	R - Deltoid(uV)	R - Tricep(uV)	R - Bicep(uV)	R - Flex(uV)	R - Ex(uV)
131	-53.44297948464	-4.67087605729	-0.98810813605	4.97536857943	-0.00597044190	-39.50044392165	-6.42121056206	13.48921816665	17.18591758849	-7.32871761203
132	-72.69317709962	-8.49096360745	1.98616704199	7.48792938475	-5.67291473932	-71.42041681681	-5.97442227598	11.18711574900	17.98197590660	-1.30553661814
133	-103.72250276692	-12.02048965875	3.23398930388	7.81530843217	-9.00143649352	-80.99899523638	1.61997991018	5.76097890282	19.58304968129	2.33941828205
134	-136.51863436387	-17.33020279725	0.65177324572	10.46419503043	-5.40623530640	-72.01746191915	9.02133803330	4.49425023269	16.23263694249	-1.80108334939
135	-147.57988213366	-22.12247808353	-4.32359519734	8.87506228871	-3.85989090247	-46.56944815790	8.35364336483	4.00318138882	9.49101229915	-2.17722125108
136	-112.78911689868	-17.34811489220	-7.79938741854	3.25588110674	-1.84586167751	-28.86907770269	0.11642362244	-3.50315677021	2.02099460023	-0.21991128494
137	-39.57812336864	-5.70774284306	-10.70400741193	-0.15722164602	-1.89860051245	-14.56787911331	-3.08074804764	-6.17691961133	-3.16731944565	-9.36662808467
138	-10.79710928395	-8.65017538017	-10.23433260058	-2.81506333714	2.44887620533	-2.21304380448	-5.22811698906	-3.97332907915	-7.21527943534	-9.99850019973
139	12.86375242395	-12.79963305908	-9.49797835630	-10.34080581111	5.23806803170	7.90088510776	-5.54853107033	-3.73003366908	-15.53309970127	-4.44797941182
140	86.86041573706	-3.05786152237	-8.58748577534	-9.27408698843	5.55748657231	11.74983024518	-7.36255017510	0.75327079856	-19.56712975867	-11.09407606417
141	114.74910026654	7.46603785464	1.39409827923	-3.29269865530	6.79734819101	5.37140774816	-13.18074566384	1.56276318788	-27.55458435519	-15.93112940583
142	88.45061002517	12.82749510567	9.32981108160	-3.05985151270	4.01611741695	-5.85103305665	-10.08407632983	-1.47370416559	-36.57890901048	-8.52181118503
143	101.13586446257	21.36025069199	11.17567221361	-3.93551626267	1.34832481957	-18.14019322966	12.73495291842	2.19015714284	-32.70807234296	5.52862953056
144	91.22754551857	16.15999684052	15.04849887146	-4.07880702177	-0.58211812925	-20.48856728643	24.65294934729	5.32613164970	-30.85226016831	-1.76227553774
145	74.12329063073	8.85317021310	7.73570281856	-3.18722098543	-3.12950662917	-6.59534835324	11.45031269885	5.18980694775	-20.60200546311	-0.04079801932
146	34.05154492460	5.78436347117	-1.13438401702	-3.02999920304	-2.97825563601	4.18726994989	0.58211812925	-1.61848728106	-1.98318178375	13.14591865111
147	-5.84338348583	3.17826521070	-5.34056017058	-4.86391984758	-2.71655117891	11.81749537132	-2.92054127976	-10.48459352229	5.43011682683	9.41638220686
148	-16.47686570602	-0.03482757954	-9.53280536903	-4.45992017204	-4.58529938169	17.46752303987	-2.79217681187	-9.84824392899	12.86132712324	7.87799803699
149	3.79272327390	4.55445207686	-6.32568338933	-1.55231492041	-3.06482703402	15.75002610300	0.63386190083	-0.49256147300	11.77371122011	5.04303316008
150	39.67843895559	13.54593834599	0.86173379486	-1.89163500080	6.31374235636	12.43643036726	-1.72844297467	-3.94148677916	7.04810661031	12.26129812641
151	41.90093521413	11.17368222329	2.29563494909	-0.92044314628	10.27214568980	6.10975252827	-9.30891400116	-5.16642237940	8.44320002108	8.88302279552
152	38.08520294982	6.19532865836	1.91750692068	-0.62888658408	0.29752704460	13.65639153718	-8.80043165092	-0.46221173394	15.35398638877	1.47967454570
153	23.98749396344	6.79137767453	7.24811645775	1.54136915536	-7.88695408447	23.37229019937	-2.80710283032	8.88650527859	22.33641949977	0.87168456475
154	6.46331456793	5.34852122289	9.70395872023	2.77426553517	-12.18368195763	13.62056843828	-0.27165510766	11.92745106493	24.92559984220	-3.23597956696
155	-18.44331763346	-1.66873849171	7.11477674129	2.27971379909	-11.04332803782	4.42608760897	-1.96129025365	2.98173839184	24.49373921108	-8.67803742676
156	-43.17493924089	-8.93775189353	-1.56027556360	1.45778287922	-9.64524964156	2.47773351983	-3.08472830105	-2.62997978090	29.77658529815	-6.32866837482
157	-40.55733825810	-8.72480601796	-5.46593992573	3.78227500643	4.65495449816	2.01601921528	-3.32056097464	-1.57818684030	37.60283976812	-16.78191791295
158	-3.58133235103	1.14433471872	-10.60052027789	3.94248177432	20.76818274748	2.75038374198	-6.77844164640	0.31394576036	36.03957799165	-18.32328761382
159	12.41286032831	12.86431210873	-9.76067780857	4.27583161097	20.40896112732	5.69779180042	-7.94765315346	-1.05776332071	30.12585478467	-3.58326042691
160	7.48973281348	11.64932700562	-0.86073873151	1.83392078092	7.03318059185	2.71854116924	-4.21314200615	-2.66182208090	19.76415407512	4.70570361552
161	-4.28267274822	5.59927964219	2.67276784595	-0.21294577329	-0.29553688380	4.07781202661	-1.33240366957	-4.59972790257	-4.30369365756	2.08965472154
162	-39.03219832484	0.14727091022	5.50076748397	-0.19005907755	3.62107297063	5.86098409929	-3.41608787462	-4.35145724393	-28.86111774138	0.90551705964
163	-68.20029825828	-11.01347490990	3.88078743741	-1.57022619711	6.21821518363	3.94646230048	3.13448215049	-1.13736920707	-27.23516690558	6.72968306487
164	-61.31886370241	-17.06949333531	-0.36419697101	-4.13751637319	3.11856086412	-2.53544760333	5.97641226630	-2.22299457437	-31.00848531904	5.67590027031
165	-32.13571664913	-12.91108124543	-6.31075737087	-5.97840280213	3.92357550246	3.02701421754	15.19477516155	1.71351681984	-34.43352924114	-1.56724107525
166	29.71209171909	3.14741790587	-17.08441935377	-4.75147666606	4.19523072945	5.11666880271	9.33080607677	5.98437331862	-25.06590507031	0.19602950880
167	61.04521821234	6.81525974046	-20.69355156419	-0.34728072357	2.84491564680	0.16319207727	-5.19030444533	2.78272353956	-17.04063629356	0.87466975481
168	59.78589036425	6.57942733962	-19.19596601454	4.46688568369	2.85188115845	-8.64320986852	-9.20841185261	1.90556602409	-16.13312978910	0.39703440255
169	63.12212660398	9.36264810401	-0.28459106761	5.69779180042	2.73147719737	-7.18841238392	-11.06720901275	-1.42345295494	-18.70041914692	4.23801879449
170	24.18918341073	8.91287483243	19.93431134015	5.90277716918	-0.05074875937	2.64092554596	2.81605860505	-2.15930983801	-12.32597717606	2.62798951782
171	-12.90821954333	2.14338868801	17.56404520777	4.23901378966	-3.29269865530	8.08397840092	27.28193386028	4.25394008087	-10.97864789716	-14.15392839513
172	-34.10534230565	0.25374377982	13.47926821501	1.73739861302	-1.27667957639	7.39140721685	12.90013520763	3.59768894778	-5.44802837628	-12.86132712324
173	-45.40707560608	-4.10467880528	9.71291367670	-2.91059050987	0.20000981335	1.04283723407	-2.07472856670	1.42146269186	0.75128060367	3.38325057947
174	-46.55763040833	-9.51489436509	1.51848235734	-3.03795998260	-2.49663979169	7.23418543446	-2.99417664964	-0.89904904557	-8.50190964525	-10.42439195088
