1024	Hz

N	L - Deltoid(uV)	L - Tricep(uV)	L - Bicep(uV)	L - Flex(uV)	L - Ex(uV)	R - Deltoid(uV)	R - Tricep(uV)	R - Bicep(uV)	R - Flex(uV)	R - Ex(uV)
135	-46.29157393839	12.25035208861	-21.94635084753	4.46788067885	-3.09865932434	-72.46922463555	6.24906276121	25.17934324699	9.77659882219	-70.48703716508
136	-21.04356947909	12.43991394133	-28.01729420040	2.19612765932	-8.55564320260	-114.85936144112	10.97964289233	22.42697060568	5.33259966377	-62.40007432418
137	23.79793211072	16.30229205896	-24.50866413853	-0.20896546874	-7.23816596061	-85.55643093498	-9.13477620998	7.36603265817	2.45683698489	-30.36069328135
138	88.63892595193	27.63966298770	-24.18626170344	-4.96243255130	-6.95655996373	-28.18645647026	-9.66515063583	-14.51862248869	0.34131027528	-6.15353558848
139	63.92079787539	20.86122134130	-13.26333680845	-6.52171271061	-6.83317074441	29.72683117596	2.15433445306	-24.64946686422	-3.64395976865	5.98238278279
140	18.65937341442	7.88197856315	2.26080739085	-5.55450104132	-3.98427511695	56.40873713042	1.79113257950	-29.40641654918	-6.36648146405	11.37866759205
141	-16.24159298996	4.28180212746	4.37036351579	-6.09383096914	-4.05791048683	44.06584394557	-1.07965491900	-25.81022036690	-6.24408723989	13.44643010160
142	-30.57861467824	6.74311659058	3.25588110674	-7.78446140009	-3.10462984083	33.26332328441	-6.43812657085	1.21100471333	-5.11567380754	5.60823514417
143	-40.54626675490	6.19731864869	-4.99726010954	-6.42419554755	-4.99427457855	60.06861736719	-14.20467642148	37.82474114567	-6.33961441262	-25.19128537096
144	-29.55493266940	2.84491564680	-19.22581805146	-4.95745702998	-8.90590932079	52.10205766912	-9.97760421029	52.73193761185	-8.95864842847	-72.93989662407
145	3.48002149615	5.20871294687	-29.54274179663	-5.94357524390	-8.18746608046	-8.36259941231	12.70211589602	114.15534999468	-4.03104343541	-54.39570044587
146	30.42039735518	3.68426034579	-29.17954019582	-5.10273777941	-6.91078691319	-22.98819151811	30.22834801455	235.60658057898	-0.72441362043	-17.69041941258
147	17.03317382983	4.93755549021	-24.97137398374	0.10448273437	-6.47394912425	8.56559424524	38.06952741198	255.26127864009	3.87680691125	-7.54166348760
148	-17.24412916958	11.02093846463	-2.24488624085	1.43091596417	-11.81650037616	31.51199214797	33.46233759119	200.93124351100	6.95556496857	-7.86406701370
149	-19.49871729515	8.22428417453	19.84475522940	0.12836450199	-23.32552106267	-0.27265018806	24.77335467213	105.54049857933	9.25219491282	-8.59644127732
150	-20.04227704343	-1.33588642539	15.12810503057	0.11443347017	-30.77464399953	-51.12688385650	19.26363223169	-5.15249135611	13.52703125588	-6.38339747283
151	-20.71743363012	2.63097477607	12.83744505730	0.92939878463	-45.94354819582	-86.36045685142	16.58489250550	-80.37409463348	17.77997661433	-3.77530949479
152	23.64270195516	13.74296266244	3.60117170361	0.76421656362	-47.60830602501	-94.56185286417	7.63918065066	-127.94956145407	17.93819284639	6.19035313704
153	65.12831615076	25.29626608875	7.21925941600	0.48957624885	-46.54357391964	-62.50853752504	-1.72943810621	-159.88048366005	12.47523845165	22.83594634804
154	54.57058830193	17.62773035326	7.95859919127	-2.42996993346	-37.57099555887	-38.79991059427	-1.66774349655	-179.78792794877	8.50091465009	38.55412933280
155	21.09406984766	11.56126338762	7.15258983052	-0.82690623663	-1.68565477325	-21.05774816017	-1.16722138036	-172.42735521746	3.11358561555	42.81005967674
156	11.33737201975	19.40443495738	7.51678642650	6.14159455551	46.83513368667	8.94770239067	-7.28095402566	-139.56953392036	-0.92044314628	43.41605973555
157	-11.49086202477	21.86873467874	9.36961416116	5.46991990639	51.07712973431	24.33751187834	-11.77072623462	-74.13049998166	-4.76839322035	38.09739164057
